Link_Malicioso,Dominio,Malicioso
http://safe-link.co/e156af86-ad7b-4026-b869-c0fda029fbe4,safe-link.co,0
http://dangerous-link.co/a939910e-6af3-47b3-8e08-d3f224307a6d,dangerous-link.co,1
http://dangerous-link.co/1a6c1b30-c147-42c7-abac-a58020ff251b,dangerous-link.co,1
http://dangerous-link.co/c591b4bb-0e02-4269-aaf6-88d38c4da2d8,dangerous-link.co,1
http://dangerous-link.co/b6910678-b399-4acc-9375-bdb5caa20170,dangerous-link.co,1
http://dangerous-link.co/e746e4f2-4979-4e73-b88f-4793bcd1b387,dangerous-link.co,1
http://safe-link.co/e83333ac-52d3-4cbd-ba2a-c377f6553e44,safe-link.co,0
http://dangerous-link.co/bf6ba860-72b4-44b5-98a5-3d89dc679916,dangerous-link.co,1
http://safe-link.co/43ac0ca4-00f4-42fe-b1f4-7c783e767857,safe-link.co,0
http://safe-link.co/465d19bf-4366-4705-9020-8b05aa3e6cc9,safe-link.co,0
http://dangerous-link.co/3b4178ea-9d0c-4007-8b92-64ddaa161f12,dangerous-link.co,1
http://safe-link.co/f1ac47e4-520e-470c-addb-81c19a0c6819,safe-link.co,0
http://dangerous-link.co/a1bbfc90-7c88-4a51-be68-5637aef4eda9,dangerous-link.co,1
http://dangerous-link.co/fdffeeb2-5547-4231-925b-98b7322c4d92,dangerous-link.co,1
http://dangerous-link.co/ec0066eb-e9b4-480f-994b-1faacbe6ad88,dangerous-link.co,1
http://safe-link.co/25b32e93-7bf6-4a39-8771-b1ef5d806005,safe-link.co,0
http://dangerous-link.co/022690e0-7ba4-4643-b678-fe3f79ac9f52,dangerous-link.co,1
http://dangerous-link.co/ea02ff9f-39a5-475b-9fac-6b917d648857,dangerous-link.co,1
http://dangerous-link.co/e81b2e5f-cb85-4f6a-b600-9e4b17057abf,dangerous-link.co,1
http://safe-link.co/5b8b16e3-e159-4622-a452-fcdd50b8e596,safe-link.co,0
http://dangerous-link.co/ed00b1a4-0d5f-45a8-b67f-df145f39b58b,dangerous-link.co,1
http://safe-link.co/a4e7f647-6aa4-4c77-9554-d949a952e1f3,safe-link.co,0
http://safe-link.co/3e6b926b-8532-4414-a0f3-1d2c37425ea2,safe-link.co,0
http://dangerous-link.co/ede5db02-29ce-44ad-a24c-dd64ce888130,dangerous-link.co,1
http://dangerous-link.co/88ae9234-7f1c-473d-a30d-d69929e11f15,dangerous-link.co,1
http://dangerous-link.co/52f8a994-6f7d-4b29-8e13-4b3e2ed46748,dangerous-link.co,1
http://safe-link.co/314187f2-766b-4620-ae26-802bb792eedb,safe-link.co,0
http://dangerous-link.co/783febee-57ce-4123-beb0-a23df27c12a4,dangerous-link.co,1
http://safe-link.co/bf9e8a17-d9f6-4363-b8cc-2b502c7b9e75,safe-link.co,0
http://safe-link.co/fbb0cf16-3924-46bb-aca9-9a88b0e7eebe,safe-link.co,0
http://dangerous-link.co/afa2414a-f780-4255-8354-3b7a950baf0a,dangerous-link.co,1
http://dangerous-link.co/d0b9958d-a4e7-439d-803a-dc76510ca9ca,dangerous-link.co,1
http://safe-link.co/0a68d7be-d011-447c-89cc-a78983b114ff,safe-link.co,0
http://safe-link.co/20773962-4241-4783-b7df-8430b050f274,safe-link.co,0
http://safe-link.co/1bab4b63-4f91-43be-9d21-c7f8c9841e43,safe-link.co,0
http://dangerous-link.co/9be670ae-a7d3-45cb-a0bc-d0424e0c8472,dangerous-link.co,1
http://dangerous-link.co/b3a32273-84bb-421c-8dfc-260956946160,dangerous-link.co,1
http://dangerous-link.co/351b55eb-1bf3-4cbb-9eb7-e85198bfaf43,dangerous-link.co,1
http://safe-link.co/5d7f2b47-bccf-4177-97f0-65bcbc1d9593,safe-link.co,0
http://safe-link.co/0fa3e325-4738-445e-b3bd-ceb846d41f3c,safe-link.co,0
http://dangerous-link.co/e199976b-fc6f-4c29-8d93-18dbaecbeea0,dangerous-link.co,1
http://safe-link.co/08c582b6-7a15-4c00-9cd8-183eaee89e29,safe-link.co,0
http://safe-link.co/58c6e6bb-20a6-49fc-928c-93fbac006491,safe-link.co,0
http://dangerous-link.co/7011a8ad-0536-49d9-9615-fd23a831130e,dangerous-link.co,1
http://dangerous-link.co/2c1d461f-0040-4f3d-af15-168def1c4068,dangerous-link.co,1
http://safe-link.co/b13d8c61-db24-4eb1-bc65-994210d5c138,safe-link.co,0
http://safe-link.co/f7a047f9-3ce1-44e4-a748-99e8942dd209,safe-link.co,0
http://dangerous-link.co/0254dd5f-12d7-446b-afc9-1328fe01bf35,dangerous-link.co,1
http://safe-link.co/eaf95107-b8ec-447b-b545-2c1855dd4033,safe-link.co,0
http://safe-link.co/a97d6a2d-f1fe-4f74-8889-2ee69e17b3f4,safe-link.co,0
http://safe-link.co/f2dfd2f6-7f03-466f-ba6b-11ab3f93e362,safe-link.co,0
http://dangerous-link.co/59e15f6e-5957-42f8-869a-2ed87c442a30,dangerous-link.co,1
http://safe-link.co/b442c52e-91c2-40d7-a5d2-23cc566ebea7,safe-link.co,0
http://safe-link.co/58aa1734-a743-4027-b950-81bb573cd405,safe-link.co,0
http://dangerous-link.co/89963055-1933-4a00-9404-5c2b1ede4c9e,dangerous-link.co,1
http://dangerous-link.co/5c73282a-0bc5-4970-b3e5-47968a2c0414,dangerous-link.co,1
http://safe-link.co/4ce88e27-0560-480e-82aa-59d4e0ae0918,safe-link.co,0
http://dangerous-link.co/b78d0091-3b91-40b6-828a-985b0e9580e9,dangerous-link.co,1
http://safe-link.co/86db6a23-0ece-4092-ab31-2dcd675d126a,safe-link.co,0
http://safe-link.co/88f26dca-052f-48f2-940a-19a3fcabd5b9,safe-link.co,0
http://safe-link.co/762e2d74-6d7b-41be-add1-ab7211a0dab6,safe-link.co,0
http://dangerous-link.co/e2a86986-8f9d-4135-bc5b-3510c834ac06,dangerous-link.co,1
http://dangerous-link.co/619790c1-9de9-4792-858f-e1eb4cbc3470,dangerous-link.co,1
http://safe-link.co/828123af-0365-4bb0-bd1e-25293d4e61d1,safe-link.co,0
http://dangerous-link.co/a140a870-6f10-425b-a6f0-07c7def81869,dangerous-link.co,1
http://dangerous-link.co/cecb784b-c44b-4f29-9278-7ea08f15ab7b,dangerous-link.co,1
http://safe-link.co/8c103e23-f554-441a-bf46-66cd2ac0faf1,safe-link.co,0
http://dangerous-link.co/7fdd8d82-8a33-4114-a8f3-861407d82915,dangerous-link.co,1
http://safe-link.co/52f508ea-5e8d-4487-90d9-661ba3c40f5c,safe-link.co,0
http://dangerous-link.co/d0759c03-1015-4e1f-9a44-6b4c7fb5e50f,dangerous-link.co,1
http://safe-link.co/a290a4b6-8d51-4867-b22e-e88f09c3d347,safe-link.co,0
http://dangerous-link.co/ad6d9524-97c9-448c-98d0-ba91b7265cbf,dangerous-link.co,1
http://dangerous-link.co/a7628ad0-85be-4066-8ccf-e259530204d5,dangerous-link.co,1
http://dangerous-link.co/8cd4d185-ee0d-4771-814c-4034fb51e282,dangerous-link.co,1
http://dangerous-link.co/0a7d54f0-2359-484a-8021-8cff59351c2e,dangerous-link.co,1
http://safe-link.co/64706a35-7df8-4dd4-aa4c-10d3532cfa14,safe-link.co,0
http://safe-link.co/f26fd0d6-66e2-4c3e-8467-b9a6326f10a2,safe-link.co,0
http://dangerous-link.co/7554d690-0fdb-47c0-87a7-99280af20888,dangerous-link.co,1
http://safe-link.co/6abe12f5-a887-4722-8eb0-c7adb072089f,safe-link.co,0
http://safe-link.co/0a79af30-f1d6-4ca0-bc6c-08e77105aa39,safe-link.co,0
http://dangerous-link.co/e68ab039-2225-4588-92c8-a7205651dadf,dangerous-link.co,1
http://dangerous-link.co/7269a6a3-cd2e-48b8-9fe2-19f625254c3c,dangerous-link.co,1
http://safe-link.co/9732b62c-e286-4a78-855c-bf50f1ee8af0,safe-link.co,0
http://dangerous-link.co/35837760-f5a2-4749-a1e2-987ad55a0128,dangerous-link.co,1
http://dangerous-link.co/dbb89ccf-be77-44a4-84cb-dc1ac2c34ae9,dangerous-link.co,1
http://safe-link.co/8d8f340f-6205-4223-b4f1-5b26bfbd5f9a,safe-link.co,0
http://dangerous-link.co/cb4f404f-5aac-43bf-929f-c3f09e9c3232,dangerous-link.co,1
http://dangerous-link.co/ff51049e-2545-401a-9b6d-aa045c6cf1c1,dangerous-link.co,1
http://dangerous-link.co/34d2bdc8-36dd-45b1-ab7b-48ce833cd391,dangerous-link.co,1
http://safe-link.co/bb3ca026-06d8-42ed-a64c-5100689d331c,safe-link.co,0
http://safe-link.co/7e946e45-3596-4435-8c70-93d0b3e36ab1,safe-link.co,0
http://dangerous-link.co/0951afe0-a997-4bcb-b365-78e3a35c5bdb,dangerous-link.co,1
http://dangerous-link.co/b39248cd-052e-4e3e-9101-6afe204af260,dangerous-link.co,1
http://dangerous-link.co/aa8c8c2e-49b6-49db-8d98-1beeab9d468b,dangerous-link.co,1
http://dangerous-link.co/a3ba9188-d1e0-4b54-a057-33e1381a937b,dangerous-link.co,1
http://dangerous-link.co/03c31357-0f11-4b65-a5b7-32d04d76e9bf,dangerous-link.co,1
http://safe-link.co/891b9f7b-f689-4101-af93-390b53a9015b,safe-link.co,0
http://dangerous-link.co/a4c3e75f-4307-4bcd-8aaa-f070b68bae26,dangerous-link.co,1
http://dangerous-link.co/c51890d3-b78d-4987-a181-95a5f616b10e,dangerous-link.co,1
http://safe-link.co/7519b445-e07b-413c-b776-26e1e9c0cb46,safe-link.co,0
http://dangerous-link.co/8d826c0f-4cc7-4019-9e44-18a739655c6d,dangerous-link.co,1
http://safe-link.co/b4044af1-1e13-45a7-bf0a-ec7a582b72fb,safe-link.co,0
http://dangerous-link.co/7f0f3514-70e5-4f94-9357-6b12d6a44c75,dangerous-link.co,1
http://safe-link.co/26bf47fe-970d-496d-96a5-35f4ab92248b,safe-link.co,0
http://dangerous-link.co/08d6493a-fa29-443b-a7bc-4d9d7122219c,dangerous-link.co,1
http://safe-link.co/f00a1a18-907d-4d9b-9217-2de22f054f9a,safe-link.co,0
http://dangerous-link.co/b01e80ea-8286-4ee2-ac10-406f29475c63,dangerous-link.co,1
http://dangerous-link.co/77f2aa36-c1c6-4073-adfe-b00d10759a11,dangerous-link.co,1
http://dangerous-link.co/77adee5a-ca09-49ef-936c-f1f2bafa2542,dangerous-link.co,1
http://dangerous-link.co/b947b01a-18f1-4787-8923-e0368010df71,dangerous-link.co,1
http://dangerous-link.co/17c6b0ca-77f5-4490-afe1-679de96e965b,dangerous-link.co,1
http://safe-link.co/61ee1f4e-a6f3-4366-8195-bd95bcf63ca3,safe-link.co,0
http://dangerous-link.co/1fe3120f-167d-4d65-84e6-0b01913dbccc,dangerous-link.co,1
http://safe-link.co/a0dd6941-0352-4b32-842d-e77e7996f947,safe-link.co,0
http://safe-link.co/e81c0c18-92d4-49ae-b585-e022121e4091,safe-link.co,0
http://dangerous-link.co/a655f8ce-f0b4-4255-93b0-e0939d2e756e,dangerous-link.co,1
http://safe-link.co/c6733d79-67c6-4f5c-9745-397158b7c216,safe-link.co,0
http://safe-link.co/a38d2c51-5c09-444c-8489-62cbb8b0ffa6,safe-link.co,0
http://dangerous-link.co/bfe6a9b6-2fd0-4040-870a-a1405e504102,dangerous-link.co,1
http://safe-link.co/a5e06dea-9b5c-4664-aa0b-356cd6005458,safe-link.co,0
http://dangerous-link.co/17411693-5e94-4c3a-9cc6-2e2bc4c08419,dangerous-link.co,1
http://safe-link.co/ad76bb7f-19ac-4d75-9cae-9e4de46336a1,safe-link.co,0
http://safe-link.co/3373416a-1b12-4018-ac08-82b66a9459f1,safe-link.co,0
http://safe-link.co/79e74afe-c51a-419c-b08f-781607d90646,safe-link.co,0
http://safe-link.co/638e1f52-0644-43a6-9169-c2081f24f2c4,safe-link.co,0
http://dangerous-link.co/53192c75-9bd9-4a34-9bf8-0b31e1c439cd,dangerous-link.co,1
http://safe-link.co/64df86b3-4968-47ce-a9bc-fcf23617af50,safe-link.co,0
http://safe-link.co/8d6d7f56-57e2-4a67-9bb9-aebf40aff671,safe-link.co,0
http://dangerous-link.co/6f25b39c-86af-4034-ad75-48e391be4333,dangerous-link.co,1
http://dangerous-link.co/4679cdd9-f6c8-4195-87f7-f7fd1f28acc3,dangerous-link.co,1
http://dangerous-link.co/987dd8eb-394b-4220-8e0e-33b5e51f8430,dangerous-link.co,1
http://safe-link.co/a9470622-447b-4bb0-bcdb-c259603b2aad,safe-link.co,0
http://safe-link.co/47b38c80-2006-4995-bcf9-162749ab15a9,safe-link.co,0
http://safe-link.co/3ce070f1-ed89-4b1b-be70-3631d73411bc,safe-link.co,0
http://dangerous-link.co/71343e39-4f0e-4b1f-a59d-d82675ef1a5e,dangerous-link.co,1
http://dangerous-link.co/9dbfe3d3-bb11-495f-91c4-c1d8107d3d1f,dangerous-link.co,1
http://safe-link.co/61c6b563-5f03-47d7-81ff-1f6f2733ae3a,safe-link.co,0
http://dangerous-link.co/8d607bae-dc2a-4724-8492-6005ddecf535,dangerous-link.co,1
http://dangerous-link.co/5654e1d0-e01d-437d-b0ce-d8a641e82e2b,dangerous-link.co,1
http://safe-link.co/35994d0f-2e43-420d-9f35-17611d222932,safe-link.co,0
http://dangerous-link.co/bfaf70f1-2dc6-43ea-bd39-c2518085f616,dangerous-link.co,1
http://safe-link.co/7a9cc2ac-ad54-43a9-a13c-102fef504c76,safe-link.co,0
http://safe-link.co/8c7e41df-a15c-4c97-a4c4-8429ef12c7a8,safe-link.co,0
http://safe-link.co/7649f91d-b3fa-4ee9-af67-32fe7139016c,safe-link.co,0
http://safe-link.co/c1b202bc-7cba-438f-a5d8-728120d1b638,safe-link.co,0
http://dangerous-link.co/4dce83f2-d742-4227-9753-84cb07c8890b,dangerous-link.co,1
http://safe-link.co/cacd91f3-5ac9-4e80-81f2-752d8b359f42,safe-link.co,0
http://safe-link.co/c05d9d2e-8ddb-4c92-902f-3495d9eb4e15,safe-link.co,0
http://safe-link.co/c7541f6d-89d8-415d-a2c1-8573e02f39a8,safe-link.co,0
http://safe-link.co/3e314e17-3919-4cd6-bba4-eada3ed1c951,safe-link.co,0
http://safe-link.co/9bd3379d-2f64-4d17-b1e4-e14fe6452b87,safe-link.co,0
http://dangerous-link.co/36090f1c-961c-41a8-8bfa-5f4e46e28e77,dangerous-link.co,1
http://dangerous-link.co/c2f05908-20b5-4ec2-959c-9650cecf0dea,dangerous-link.co,1
http://safe-link.co/0383e085-bfce-42fc-8a45-d0c58d71c866,safe-link.co,0
http://safe-link.co/0e3ca9ee-c5a9-402f-9361-89d94479ee14,safe-link.co,0
http://dangerous-link.co/48b1b6fb-8042-4842-9f3d-925f5ebe2682,dangerous-link.co,1
http://safe-link.co/52a77e3f-50c5-4841-a857-715483b1f89f,safe-link.co,0
http://dangerous-link.co/6d79fb1b-cbf9-44c8-916e-3e0b7b33f1e3,dangerous-link.co,1
http://dangerous-link.co/39c12934-f4f4-4eb4-9ca1-95464e1fae31,dangerous-link.co,1
http://safe-link.co/4676cf3e-6c4a-4ea4-88d3-ba7202780cf3,safe-link.co,0
http://safe-link.co/90985602-62c4-46fa-91d8-63609c749883,safe-link.co,0
http://safe-link.co/ed569df9-2528-489e-aff0-688603bc69e1,safe-link.co,0
http://safe-link.co/d7e63bc7-6bd6-41a3-b7de-754a14fe5c11,safe-link.co,0
http://dangerous-link.co/986b0f42-a8eb-4956-bb72-e5a99ef9c4d1,dangerous-link.co,1
http://safe-link.co/74de4f2c-232c-4c3b-86e1-91ae5c80572c,safe-link.co,0
http://safe-link.co/662a0bf6-ca2a-48e7-8099-fd65831d79fe,safe-link.co,0
http://safe-link.co/b37044dc-29c7-415d-b5d3-73220e6fab7c,safe-link.co,0
http://dangerous-link.co/23d06122-4e63-4cfc-bb77-1809f99e0e5f,dangerous-link.co,1
http://safe-link.co/696a756b-4ea9-4fe9-8d4b-7346b9c7a246,safe-link.co,0
http://safe-link.co/9534d893-0aee-44e8-9f57-e478f4f9f58e,safe-link.co,0
http://dangerous-link.co/8f1deb4e-adc7-4e22-a7c6-0423a447f43e,dangerous-link.co,1
http://safe-link.co/a49c5b03-2c93-426f-b428-f6c861222939,safe-link.co,0
http://dangerous-link.co/d595bdfc-14a0-4970-bde6-9d81fb1e8858,dangerous-link.co,1
http://safe-link.co/ba1fc3d0-0c77-4def-b488-ea46a55cbb2f,safe-link.co,0
http://safe-link.co/56ac2509-bbd2-4c24-b8f7-9bac6fef4b1d,safe-link.co,0
http://safe-link.co/cd54f427-760e-44b5-a7ad-6632a2de1942,safe-link.co,0
http://dangerous-link.co/37bcc555-a126-4484-8f68-07e5da649047,dangerous-link.co,1
http://safe-link.co/0b5b3c9b-a30a-44ee-82d1-fd64b1c7acbd,safe-link.co,0
http://dangerous-link.co/ecb77ef9-d47a-438e-be55-8da747950a13,dangerous-link.co,1
http://safe-link.co/8d8f471c-7a4f-445c-88bf-eecd2028f3f2,safe-link.co,0
http://dangerous-link.co/3eff555d-db6d-44be-88af-d63f218ec7ae,dangerous-link.co,1
http://dangerous-link.co/fa44aaca-53f5-4d72-8a4d-64ff67aab649,dangerous-link.co,1
http://safe-link.co/04b5af61-9330-4f73-8d1c-2f3c8528f932,safe-link.co,0
http://dangerous-link.co/e606cf50-4552-45a6-9448-989256b2e20e,dangerous-link.co,1
http://safe-link.co/e9253e28-3385-452d-b9ed-18b239c8d7e6,safe-link.co,0
http://dangerous-link.co/4ac356ee-059f-40f1-83b4-5e54578b19c5,dangerous-link.co,1
http://safe-link.co/31aa9ba2-825d-4a75-b5a8-986caa6393f8,safe-link.co,0
http://safe-link.co/cf185a6b-f499-45c4-834d-637f091079a8,safe-link.co,0
http://safe-link.co/e77c5332-d8ec-4314-8f4f-c2a9f2aa7405,safe-link.co,0
http://dangerous-link.co/113fcb3a-9acd-4d3e-99c2-0eb6c73ddf32,dangerous-link.co,1
http://dangerous-link.co/f9b48555-a2f4-4f89-bc46-c5d873f1e65f,dangerous-link.co,1
http://dangerous-link.co/1cba9046-afd0-44e8-aa18-fba120a2ea11,dangerous-link.co,1
http://safe-link.co/b706fe33-c117-412b-a7ce-ad88f887b07c,safe-link.co,0
http://dangerous-link.co/247902d3-6c77-4994-85ad-86c5e85c0ee5,dangerous-link.co,1
http://dangerous-link.co/a1923768-718b-484d-9db3-9835ecdbd307,dangerous-link.co,1
http://dangerous-link.co/a735417b-551c-4d63-bb95-f982c0be0aff,dangerous-link.co,1
http://safe-link.co/737fd996-6540-43a6-b228-3a9f2f606c6e,safe-link.co,0
http://dangerous-link.co/06d2725a-b4a7-423a-a6dd-ad71fcab2db1,dangerous-link.co,1
http://dangerous-link.co/770e50a3-f328-4f01-b327-8763b2e9b5a6,dangerous-link.co,1
http://safe-link.co/7d60f8d4-a8d2-4be5-adc8-655772e36ed7,safe-link.co,0
http://dangerous-link.co/913044af-fd2a-40c8-aa5e-3d4857166deb,dangerous-link.co,1
http://dangerous-link.co/07f2c860-119e-4065-a2cb-58841a484e72,dangerous-link.co,1
http://dangerous-link.co/f054affa-036d-41bc-86e8-102efed397b7,dangerous-link.co,1
http://dangerous-link.co/e46a8723-c3b4-4145-b328-9cd6b30f5116,dangerous-link.co,1
http://safe-link.co/384a5179-bd01-447d-8dc4-02e0c960b7c5,safe-link.co,0
http://dangerous-link.co/b2d1cd09-d987-41b0-95a3-e8d2e6ccf37a,dangerous-link.co,1
http://dangerous-link.co/478566d9-338d-41bd-9da3-51ea848500ed,dangerous-link.co,1
http://safe-link.co/22519605-3747-4adb-9f3e-02fa0f0e0788,safe-link.co,0
http://safe-link.co/df02e682-f316-4fdb-b54d-dbac782321b6,safe-link.co,0
http://dangerous-link.co/12f6e656-8620-4763-a0ca-ca25805df939,dangerous-link.co,1
http://safe-link.co/e22e8185-2efd-46d1-ad6e-21ff05483bbb,safe-link.co,0
http://dangerous-link.co/ff242341-3b10-4689-a958-05ac7c4e65e8,dangerous-link.co,1
http://safe-link.co/39775091-883d-4fc6-aa51-2bc4e289f979,safe-link.co,0
http://safe-link.co/d5c97dc5-eaee-474f-bcd1-8468209776c6,safe-link.co,0
http://dangerous-link.co/76a837b7-26a4-49a2-b7bf-1e2bc9df87f9,dangerous-link.co,1
http://dangerous-link.co/5adbf72d-5038-4cd0-8685-36f075b6c119,dangerous-link.co,1
http://safe-link.co/cf91b0a9-7a1d-454e-84fb-5c7777dbdbad,safe-link.co,0
http://safe-link.co/77638422-e00f-46bb-8c7e-99c32537c4a6,safe-link.co,0
http://dangerous-link.co/46625871-aacc-4123-ace6-369161250f35,dangerous-link.co,1
http://safe-link.co/14facd2f-92aa-4f5a-a8f5-6c12abe71dde,safe-link.co,0
http://dangerous-link.co/9385ce57-3c99-4762-8018-208b460e78b4,dangerous-link.co,1
http://dangerous-link.co/50179b89-7bdf-49e2-a948-bbee3ce2c4b1,dangerous-link.co,1
http://safe-link.co/b9752556-3560-4c0a-aa55-35b63a7ecbf2,safe-link.co,0
http://dangerous-link.co/a8ad2f4d-8095-4bff-af12-2056078c4786,dangerous-link.co,1
http://dangerous-link.co/1d9b7612-7ddc-4b5d-ba49-b36ec8714b3b,dangerous-link.co,1
http://dangerous-link.co/d1c12965-136a-4dca-b0b6-38dc180bd0ce,dangerous-link.co,1
http://dangerous-link.co/091549f3-c0e4-4fe7-aee5-ba7ff52067f9,dangerous-link.co,1
http://safe-link.co/e8ed4202-4b32-497b-afaa-752f0c83d1e9,safe-link.co,0
http://dangerous-link.co/7719f3e2-46e1-4cff-837b-933013395857,dangerous-link.co,1
http://dangerous-link.co/11d8b8c8-4936-41e3-8960-87babd14446f,dangerous-link.co,1
http://dangerous-link.co/97ef6d90-e91b-4033-a4a4-89ddf701b9ae,dangerous-link.co,1
http://safe-link.co/0d21ca1d-aa8e-4c8c-b566-8d089536096d,safe-link.co,0
http://dangerous-link.co/c0525f04-a7e7-4600-b3d8-b02a2d1cfa2e,dangerous-link.co,1
http://dangerous-link.co/981556bc-715d-4db4-b521-654907ec4191,dangerous-link.co,1
http://safe-link.co/a8f30223-c9f5-4959-85de-68d013cb4ff8,safe-link.co,0
http://dangerous-link.co/0713cdf5-7a55-4621-8c01-f0829cdeed8f,dangerous-link.co,1
http://dangerous-link.co/09bed7b2-8d31-424b-9bff-3468ef69c6b4,dangerous-link.co,1
http://safe-link.co/4e0b578e-2924-417d-b71e-0e3f4366be4a,safe-link.co,0
http://safe-link.co/bdadec1d-55df-41f3-8c31-9fe46ed802f7,safe-link.co,0
http://dangerous-link.co/83017853-9c2f-42ea-97f5-0eb2bd7f5ca0,dangerous-link.co,1
http://dangerous-link.co/612587ac-042b-4652-b57b-b31aab3c2a7d,dangerous-link.co,1
http://dangerous-link.co/134b669a-c5c3-403e-815f-93ba5fb1d18c,dangerous-link.co,1
http://safe-link.co/d57ac8f8-c257-422f-a674-96fa85a2a5cf,safe-link.co,0
http://safe-link.co/9a329732-c9cb-4f52-9d80-d14e3722a99b,safe-link.co,0
http://dangerous-link.co/525fd98c-7223-40f8-a52c-94b865031d12,dangerous-link.co,1
http://dangerous-link.co/4585698b-0932-43ed-8085-29e58815468a,dangerous-link.co,1
http://safe-link.co/8e6de3f3-c745-49c5-ae93-85c9a1141f04,safe-link.co,0
http://safe-link.co/7960a3e4-1f95-4319-899c-8821059b6d06,safe-link.co,0
http://safe-link.co/8ac63811-c397-44c5-8830-d9d6c428280e,safe-link.co,0
http://safe-link.co/c4e34425-8b7b-486b-8e75-ffbf8af38d0e,safe-link.co,0
http://dangerous-link.co/9cc20a6d-99b8-4970-a64b-9ba28ee76402,dangerous-link.co,1
http://dangerous-link.co/1043cc53-860c-4fc1-9c4c-e32047a6dd46,dangerous-link.co,1
http://safe-link.co/df9ca171-219e-4ffd-a05d-ffeba38c3041,safe-link.co,0
http://safe-link.co/01abaec9-399f-47a9-b1f1-59a91e548bad,safe-link.co,0
http://safe-link.co/07a0ced9-14e6-4f15-8f4f-a18facbca36d,safe-link.co,0
http://safe-link.co/39f09bfb-69c1-453e-a40b-bb09e080d81a,safe-link.co,0
http://dangerous-link.co/f6259eff-8042-4bf9-b3aa-4c93aff7a5bc,dangerous-link.co,1
http://safe-link.co/ff8196fe-4333-4ae3-95b5-39d44db42cd3,safe-link.co,0
http://dangerous-link.co/54d9fc48-2082-49b4-bb7b-87bff3dc017f,dangerous-link.co,1
http://dangerous-link.co/9d2c1aa3-ee85-49a3-b707-e57aa3e412ca,dangerous-link.co,1
http://safe-link.co/53958482-8091-4dd0-891b-c715b6b570d6,safe-link.co,0
http://safe-link.co/3ade9ae5-c8df-48a1-a27c-fa9bdac49ad6,safe-link.co,0
http://dangerous-link.co/406934df-751c-44e2-abe6-86fd93fb8d6c,dangerous-link.co,1
http://safe-link.co/2c309ae9-4234-40e1-9f42-cc09c4ef984f,safe-link.co,0
http://dangerous-link.co/426313fb-e0d7-4e9b-a7ed-8d3ec1836b63,dangerous-link.co,1
http://safe-link.co/b6d66b12-6c74-4187-8bc2-42f2b2a5255b,safe-link.co,0
http://dangerous-link.co/b47af468-c6c2-4ddd-a561-8aa3c2d5f6b1,dangerous-link.co,1
http://safe-link.co/d857b17a-5610-4f2d-809e-916e99c1ff0b,safe-link.co,0
http://dangerous-link.co/2fb05a57-2e66-495e-b0d8-7db602f8a6a5,dangerous-link.co,1
http://safe-link.co/6ba4d718-0245-4692-bea2-d0e8f7bb23c9,safe-link.co,0
http://safe-link.co/dfa27dba-e333-4ef7-b5e3-3eb560c23f7e,safe-link.co,0
http://safe-link.co/20fc1b7d-a4cb-4b31-9c85-f9c019619cc4,safe-link.co,0
http://dangerous-link.co/10e68223-1905-4843-b97d-7fb4abb90bde,dangerous-link.co,1
http://dangerous-link.co/51ad4587-73f0-4584-adc6-1fe01a4b7815,dangerous-link.co,1
http://dangerous-link.co/5fdda458-cbd3-435f-9d2d-fd1519b95eac,dangerous-link.co,1
http://safe-link.co/66e5db1e-33ea-4a85-aa86-c4515ea60276,safe-link.co,0
http://safe-link.co/5aac6ef9-3288-460a-b54b-d3d4940620e7,safe-link.co,0
http://dangerous-link.co/2e31b743-b18a-497a-a5e6-52b77cffc1d4,dangerous-link.co,1
http://safe-link.co/ac38c6b7-a1f6-4c20-b88c-c71a071ac962,safe-link.co,0
http://dangerous-link.co/6c6ca5ab-771a-47be-b756-6886961b192b,dangerous-link.co,1
http://dangerous-link.co/734d0934-06c7-4e76-83e2-c88b78a099be,dangerous-link.co,1
http://safe-link.co/5d2daefc-7e4f-4102-ae48-04a41fdaf2ce,safe-link.co,0
http://dangerous-link.co/d6769a0e-dc36-4ea0-89a8-3f9ce25e7fd7,dangerous-link.co,1
http://dangerous-link.co/a5f86489-c9f1-43ab-8963-8c002b858e58,dangerous-link.co,1
http://safe-link.co/30c67c9a-8996-45dc-a2e8-8e62d898b710,safe-link.co,0
http://safe-link.co/7744cbc1-406b-4ed5-935f-6dff2027a3d5,safe-link.co,0
http://dangerous-link.co/8a85838b-8683-4abc-a830-7ba44566a958,dangerous-link.co,1
